date,nino1+2,nino1+2 anom,year,season,ESOI 3m mean,SAM 3m mean,TNI 3m mean,IODW anom 3m mean,IODW 3m mean,IODE anom 3m mean,IODE 3m mean,DMI anom 3m mean,DMI 3m mean,SOI 3m mean,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,TNI,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,nino3,nino3 anom,nino4,nino4 anom,nino3.4,nino3.4 anom,date,SOI,SOI 3m mean,IODE,IODW,IODE anom,IODW anom,DMI,DMI anom,SAM,ESOI,idck_AR,idck_AR-W,idck_AR-N,idck_AR-E,idck_AR-NW,AR,AR-W,AR-NW,AR-N,AR-E,SPO,SPO-W,SPO-E
1880-05-01,,,1880,2,,,,,,,,,,10.633333333333335,,,,,,,,,,,,,,,,,,,,,,,,188005.0,12.3,10.633333333333335,,,,,,,,,,,,,,,,,,,,,
1880-06-01,,,1880,3,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,188006.0,9.1,8.9,,,,,,,,,,,,,,,,,,,,,
1880-07-01,,,1880,3,,,,,,,,,,7.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,188007.0,1.6,7.666666666666667,,,,,,,,,,,,,,,,,,,,,
1880-08-01,,,1880,3,,,,,,,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,188008.0,14.3,8.333333333333334,,,,,,,,,,,,,,,,,,,,,
1880-09-01,,,1880,4,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,188009.0,8.1,8.0,,,,,,,,,,,,,,,,,,,,,
1880-10-01,,,1880,4,,,,,,,,,,9.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,188010.0,4.8,9.066666666666666,,,,,,,,,,,,,,,,,,,,,
1880-11-01,,,1880,4,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,188011.0,7.2,6.7,,,,,,,,,,,,,,,,,,,,,
1880-12-01,,,1880,1,,,,,,,,,,3.3666666666666667,,,,,,,,,,,,,,,,,,,,,,,,188012.0,-1.9,3.3666666666666667,,,,,,,,,,,,,,,,,,,,,
1881-01-01,,,1881,1,,,,,,,,,,-0.6666666666666664,,,,,,,,,,,,,,,,,,,,,,,,188101.0,-7.3,-0.6666666666666664,,,,,,,,,,,,,,,,,,,,,
1881-02-01,,,1881,1,,,,,,,,,,-4.8999999999999995,,,,,,,,,,,,,,,,,,,,,,,,188102.0,-5.5,-4.8999999999999995,,,,,,,,,,,,,,,,,,,,,
1881-03-01,,,1881,2,,,,,,,,,,-3.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,188103.0,1.8,-3.666666666666666,,,,,,,,,,,,,,,,,,,,,
1881-04-01,,,1881,2,,,,,,,,,,-1.1333333333333333,,,,,,,,,,,,,,,,,,,,,,,,188104.0,0.3,-1.1333333333333333,,,,,,,,,,,,,,,,,,,,,
1881-05-01,,,1881,2,,,,,,,,,,-0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,188105.0,-4.3,-0.7333333333333333,,,,,,,,,,,,,,,,,,,,,
1881-06-01,,,1881,3,,,,,,,,,,-2.9,,,,,,,,,,,,,,,,,,,,,,,,188106.0,-4.7,-2.9,,,,,,,,,,,,,,,,,,,,,
1881-07-01,,,1881,3,,,,,,,,,,-4.866666666666666,,,,,,,,,,,,,,,,,,,,,,,,188107.0,-5.6,-4.866666666666666,,,,,,,,,,,,,,,,,,,,,
1881-08-01,,,1881,3,,,,,,,,,,-7.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,188108.0,-11.4,-7.233333333333334,,,,,,,,,,,,,,,,,,,,,
1881-09-01,,,1881,4,,,,,,,,,,-10.200000000000001,,,,,,,,,,,,,,,,,,,,,,,,188109.0,-13.6,-10.200000000000001,,,,,,,,,,,,,,,,,,,,,
1881-10-01,,,1881,4,,,,,,,,,,-16.3,,,,,,,,,,,,,,,,,,,,,,,,188110.0,-23.9,-16.3,,,,,,,,,,,,,,,,,,,,,
1881-11-01,,,1881,4,,,,,,,,,,-10.1,,,,,,,,,,,,,,,,,,,,,,,,188111.0,7.2,-10.1,,,,,,,,,,,,,,,,,,,,,
1881-12-01,,,1881,1,,,,,,,,,,-2.3000000000000007,,,,,,,,,,,,,,,,,,,,,,,,188112.0,9.8,-2.3000000000000007,,,,,,,,,,,,,,,,,,,,,
1882-01-01,,,1882,1,,,,,,,,,,3.3999999999999986,,,,,,,,,,,,,,,,,,,,,,,,188201.0,-6.8,3.3999999999999986,,,,,,,,,,,,,,,,,,,,,
1882-02-01,,,1882,1,,,,,,,,,,0.5666666666666654,,,,,,,,,,,,,,,,,,,,,,,,188202.0,-1.3,0.5666666666666654,,,,,,,,,,,,,,,,,,,,,
1882-03-01,,,1882,2,,,,,,,,,,-1.0000000000000018,,,,,,,,,,,,,,,,,,,,,,,,188203.0,5.1,-1.0000000000000018,,,,,,,,,,,,,,,,,,,,,
1882-04-01,,,1882,2,,,,,,,,,,1.666666666666665,,,,,,,,,,,,,,,,,,,,,,,,188204.0,1.2,1.666666666666665,,,,,,,,,,,,,,,,,,,,,
1882-05-01,,,1882,2,,,,,,,,,,4.3666666666666645,,,,,,,,,,,,,,,,,,,,,,,,188205.0,6.8,4.3666666666666645,,,,,,,,,,,,,,,,,,,,,
1882-06-01,,,1882,3,,,,,,,,,,-1.333333333333335,,,,,,,,,,,,,,,,,,,,,,,,188206.0,-12.0,-1.333333333333335,,,,,,,,,,,,,,,,,,,,,
1882-07-01,,,1882,3,,,,,,,,,,-8.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,188207.0,-21.3,-8.833333333333336,,,,,,,,,,,,,,,,,,,,,
1882-08-01,,,1882,3,,,,,,,,,,-19.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,188208.0,-25.6,-19.633333333333336,,,,,,,,,,,,,,,,,,,,,
1882-09-01,,,1882,4,,,,,,,,,,-20.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,188209.0,-14.8,-20.566666666666666,,,,,,,,,,,,,,,,,,,,,
1882-10-01,,,1882,4,,,,,,,,,,-14.300000000000002,,,,,,,,,,,,,,,,,,,,,,,,188210.0,-2.5,-14.300000000000002,,,,,,,,,,,,,,,,,,,,,
1882-11-01,,,1882,4,,,,,,,,,,-4.900000000000003,,,,,,,,,,,,,,,,,,,,,,,,188211.0,2.6,-4.900000000000003,,,,,,,,,,,,,,,,,,,,,
1882-12-01,,,1882,1,,,,,,,,,,3.4666666666666646,,,,,,,,,,,,,,,,,,,,,,,,188212.0,10.3,3.4666666666666646,,,,,,,,,,,,,,,,,,,,,
1883-01-01,,,1883,1,,,,,,,,,,6.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,188301.0,6.0,6.299999999999997,,,,,,,,,,,,,,,,,,,,,
1883-02-01,,,1883,1,,,,,,,,,,8.466666666666663,,,,,,,,,,,,,,,,,,,,,,,,188302.0,9.1,8.466666666666663,,,,,,,,,,,,,,,,,,,,,
1883-03-01,,,1883,2,,,,,,,,,,-3.4000000000000026,,,,,,,,,,,,,,,,,,,,,,,,188303.0,-25.3,-3.4000000000000026,,,,,,,,,,,,,,,,,,,,,
1883-04-01,,,1883,2,,,,,,,,,,-0.6000000000000032,,,,,,,,,,,,,,,,,,,,,,,,188304.0,14.4,-0.6000000000000032,,,,,,,,,,,,,,,,,,,,,
1883-05-01,,,1883,2,,,,,,,,,,0.9999999999999977,,,,,,,,,,,,,,,,,,,,,,,,188305.0,13.9,0.9999999999999977,,,,,,,,,,,,,,,,,,,,,
1883-06-01,,,1883,3,,,,,,,,,,10.566666666666665,,,,,,,,,,,,,,,,,,,,,,,,188306.0,3.4,10.566666666666665,,,,,,,,,,,,,,,,,,,,,
1883-07-01,,,1883,3,,,,,,,,,,2.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,188307.0,-10.2,2.366666666666664,,,,,,,,,,,,,,,,,,,,,
1883-08-01,,,1883,3,,,,,,,,,,-1.8000000000000018,,,,,,,,,,,,,,,,,,,,,,,,188308.0,1.4,-1.8000000000000018,,,,,,,,,,,,,,,,,,,,,
1883-09-01,,,1883,4,,,,,,,,,,-5.666666666666669,,,,,,,,,,,,,,,,,,,,,,,,188309.0,-8.2,-5.666666666666669,,,,,,,,,,,,,,,,,,,,,
1883-10-01,,,1883,4,,,,,,,,,,-0.6666666666666687,,,,,,,,,,,,,,,,,,,,,,,,188310.0,4.8,-0.6666666666666687,,,,,,,,,,,,,,,,,,,,,
1883-11-01,,,1883,4,,,,,,,,,,0.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,188311.0,5.2,0.599999999999998,,,,,,,,,,,,,,,,,,,,,
1883-12-01,,,1883,1,,,,,,,,,,-1.7333333333333354,,,,,,,,,,,,,,,,,,,,,,,,188312.0,-15.2,-1.7333333333333354,,,,,,,,,,,,,,,,,,,,,
1884-01-01,,,1884,1,,,,,,,,,,-7.500000000000003,,,,,,,,,,,,,,,,,,,,,,,,188401.0,-12.5,-7.500000000000003,,,,,,,,,,,,,,,,,,,,,
1884-02-01,,,1884,1,,,,,,,,,,-10.9,,,,,,,,,,,,,,,,,,,,,,,,188402.0,-5.0,-10.9,,,,,,,,,,,,,,,,,,,,,
1884-03-01,,,1884,2,,,,,,,,,,-2.7000000000000024,,,,,,,,,,,,,,,,,,,,,,,,188403.0,9.4,-2.7000000000000024,,,,,,,,,,,,,,,,,,,,,
1884-04-01,,,1884,2,,,,,,,,,,-3.666666666666669,,,,,,,,,,,,,,,,,,,,,,,,188404.0,-15.4,-3.666666666666669,,,,,,,,,,,,,,,,,,,,,
1884-05-01,,,1884,2,,,,,,,,,,-1.566666666666669,,,,,,,,,,,,,,,,,,,,,,,,188405.0,1.3,-1.566666666666669,,,,,,,,,,,,,,,,,,,,,
1884-06-01,,,1884,3,,,,,,,,,,-1.6666666666666696,,,,,,,,,,,,,,,,,,,,,,,,188406.0,9.1,-1.6666666666666696,,,,,,,,,,,,,,,,,,,,,
1884-07-01,,,1884,3,,,,,,,,,,2.4666666666666646,,,,,,,,,,,,,,,,,,,,,,,,188407.0,-3.0,2.4666666666666646,,,,,,,,,,,,,,,,,,,,,
1884-08-01,,,1884,3,,,,,,,,,,0.3666666666666645,,,,,,,,,,,,,,,,,,,,,,,,188408.0,-5.0,0.3666666666666645,,,,,,,,,,,,,,,,,,,,,
1884-09-01,,,1884,4,,,,,,,,,,-5.000000000000003,,,,,,,,,,,,,,,,,,,,,,,,188409.0,-7.0,-5.000000000000003,,,,,,,,,,,,,,,,,,,,,
1884-10-01,,,1884,4,,,,,,,,,,-2.600000000000002,,,,,,,,,,,,,,,,,,,,,,,,188410.0,4.2,-2.600000000000002,,,,,,,,,,,,,,,,,,,,,
1884-11-01,,,1884,4,,,,,,,,,,-1.4000000000000015,,,,,,,,,,,,,,,,,,,,,,,,188411.0,-1.4,-1.4000000000000015,,,,,,,,,,,,,,,,,,,,,
1884-12-01,,,1884,1,,,,,,,,,,-3.266666666666668,,,,,,,,,,,,,,,,,,,,,,,,188412.0,-12.6,-3.266666666666668,,,,,,,,,,,,,,,,,,,,,
1885-01-01,,,1885,1,,,,,,,,,,-10.100000000000001,,,,,,,,,,,,,,,,,,,,,,,,188501.0,-16.3,-10.100000000000001,,,,,,,,,,,,,,,,,,,,,
1885-02-01,,,1885,1,,,,,,,,,,-9.100000000000001,,,,,,,,,,,,,,,,,,,,,,,,188502.0,1.6,-9.100000000000001,,,,,,,,,,,,,,,,,,,,,
1885-03-01,,,1885,2,,,,,,,,,,-3.2000000000000024,,,,,,,,,,,,,,,,,,,,,,,,188503.0,5.1,-3.2000000000000024,,,,,,,,,,,,,,,,,,,,,
1885-04-01,,,1885,2,,,,,,,,,,2.0666666666666647,,,,,,,,,,,,,,,,,,,,,,,,188504.0,-0.5,2.0666666666666647,,,,,,,,,,,,,,,,,,,,,
1885-05-01,,,1885,2,,,,,,,,,,0.09999999999999816,,,,,,,,,,,,,,,,,,,,,,,,188505.0,-4.3,0.09999999999999816,,,,,,,,,,,,,,,,,,,,,
1885-06-01,,,1885,3,,,,,,,,,,-6.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,188506.0,-14.4,-6.400000000000002,,,,,,,,,,,,,,,,,,,,,
1885-07-01,,,1885,3,,,,,,,,,,-7.900000000000001,,,,,,,,,,,,,,,,,,,,,,,,188507.0,-5.0,-7.900000000000001,,,,,,,,,,,,,,,,,,,,,
1885-08-01,,,1885,3,,,,,,,,,,-9.633333333333335,,,,,,,,,,,,,,,,,,,,,,,,188508.0,-9.5,-9.633333333333335,,,,,,,,,,,,,,,,,,,,,
1885-09-01,,,1885,4,,,,,,,,,,-6.166666666666669,,,,,,,,,,,,,,,,,,,,,,,,188509.0,-4.0,-6.166666666666669,,,,,,,,,,,,,,,,,,,,,
1885-10-01,,,1885,4,,,,,,,,,,-10.433333333333335,,,,,,,,,,,,,,,,,,,,,,,,188510.0,-17.8,-10.433333333333335,,,,,,,,,,,,,,,,,,,,,
1885-11-01,,,1885,4,,,,,,,,,,-12.566666666666668,,,,,,,,,,,,,,,,,,,,,,,,188511.0,-15.9,-12.566666666666668,,,,,,,,,,,,,,,,,,,,,
1885-12-01,,,1885,1,,,,,,,,,,-9.500000000000002,,,,,,,,,,,,,,,,,,,,,,,,188512.0,5.2,-9.500000000000002,,,,,,,,,,,,,,,,,,,,,
1886-01-01,,,1886,1,,,,,,,,,,-3.766666666666668,,,,,,,,,,,,,,,,,,,,,,,,188601.0,-0.6,-3.766666666666668,,,,,,,,,,,,,,,,,,,,,
1886-02-01,,,1886,1,,,,,,,,,,2.0666666666666655,,,,,,,,,,,,,,,,,,,,,,,,188602.0,1.6,2.0666666666666655,,,,,,,,,,,,,,,,,,,,,
1886-03-01,,,1886,2,,,,,,,,,,1.2999999999999987,,,,,,,,,,,,,,,,,,,,,,,,188603.0,2.9,1.2999999999999987,,,,,,,,,,,,,,,,,,,,,
1886-04-01,,,1886,2,,,,,,,,,,2.9999999999999987,,,,,,,,,,,,,,,,,,,,,,,,188604.0,4.5,2.9999999999999987,,,,,,,,,,,,,,,,,,,,,
1886-05-01,,,1886,2,,,,,,,,,,4.466666666666666,,,,,,,,,,,,,,,,,,,,,,,,188605.0,6.0,4.466666666666666,,,,,,,,,,,,,,,,,,,,,
1886-06-01,,,1886,3,,,,,,,,,,5.166666666666665,,,,,,,,,,,,,,,,,,,,,,,,188606.0,5.0,5.166666666666665,,,,,,,,,,,,,,,,,,,,,
1886-07-01,,,1886,3,,,,,,,,,,6.133333333333333,,,,,,,,,,,,,,,,,,,,,,,,188607.0,7.4,6.133333333333333,,,,,,,,,,,,,,,,,,,,,
1886-08-01,,,1886,3,,,,,,,,,,8.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,188608.0,13.6,8.666666666666666,,,,,,,,,,,,,,,,,,,,,
1886-09-01,,,1886,4,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,188609.0,13.5,11.5,,,,,,,,,,,,,,,,,,,,,
1886-10-01,,,1886,4,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,188610.0,13.4,13.5,,,,,,,,,,,,,,,,,,,,,
1886-11-01,,,1886,4,,,,,,,,,,12.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,188611.0,10.5,12.466666666666667,,,,,,,,,,,,,,,,,,,,,
1886-12-01,,,1886,1,,,,,,,,,,12.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,188612.0,14.4,12.766666666666666,,,,,,,,,,,,,,,,,,,,,
1887-01-01,,,1887,1,,,,,,,,,,12.366666666666665,,,,,,,,,,,,,,,,,,,,,,,,188701.0,12.2,12.366666666666665,,,,,,,,,,,,,,,,,,,,,
1887-02-01,,,1887,1,,,,,,,,,,12.533333333333331,,,,,,,,,,,,,,,,,,,,,,,,188702.0,11.0,12.533333333333331,,,,,,,,,,,,,,,,,,,,,
1887-03-01,,,1887,2,,,,,,,,,,11.066666666666665,,,,,,,,,,,,,,,,,,,,,,,,188703.0,10.0,11.066666666666665,,,,,,,,,,,,,,,,,,,,,
1887-04-01,,,1887,2,,,,,,,,,,10.133333333333333,,,,,,,,,,,,,,,,,,,,,,,,188704.0,9.4,10.133333333333333,,,,,,,,,,,,,,,,,,,,,
1887-05-01,,,1887,2,,,,,,,,,,5.033333333333332,,,,,,,,,,,,,,,,,,,,,,,,188705.0,-4.3,5.033333333333332,,,,,,,,,,,,,,,,,,,,,
1887-06-01,,,1887,3,,,,,,,,,,3.366666666666666,,,,,,,,,,,,,,,,,,,,,,,,188706.0,5.0,3.366666666666666,,,,,,,,,,,,,,,,,,,,,
1887-07-01,,,1887,3,,,,,,,,,,1.8333333333333321,,,,,,,,,,,,,,,,,,,,,,,,188707.0,4.8,1.8333333333333321,,,,,,,,,,,,,,,,,,,,,
1887-08-01,,,1887,3,,,,,,,,,,4.799999999999999,,,,,,,,,,,,,,,,,,,,,,,,188708.0,4.6,4.799999999999999,,,,,,,,,,,,,,,,,,,,,
1887-09-01,,,1887,4,,,,,,,,,,4.833333333333331,,,,,,,,,,,,,,,,,,,,,,,,188709.0,5.1,4.833333333333331,,,,,,,,,,,,,,,,,,,,,
1887-10-01,,,1887,4,,,,,,,,,,4.833333333333332,,,,,,,,,,,,,,,,,,,,,,,,188710.0,4.8,4.833333333333332,,,,,,,,,,,,,,,,,,,,,
1887-11-01,,,1887,4,,,,,,,,,,1.533333333333332,,,,,,,,,,,,,,,,,,,,,,,,188711.0,-5.3,1.533333333333332,,,,,,,,,,,,,,,,,,,,,
1887-12-01,,,1887,1,,,,,,,,,,1.5666666666666655,,,,,,,,,,,,,,,,,,,,,,,,188712.0,5.2,1.5666666666666655,,,,,,,,,,,,,,,,,,,,,
1888-01-01,,,1888,1,,,,,,,,,,-1.0333333333333343,,,,,,,,,,,,,,,,,,,,,,,,188801.0,-3.0,-1.0333333333333343,,,,,,,,,,,,,,,,,,,,,
1888-02-01,,,1888,1,,,,,,,,,,-1.1842378929335002e-15,,,,,,,,,,,,,,,,,,,,,,,,188802.0,-2.2,-1.1842378929335002e-15,,,,,,,,,,,,,,,,,,,,,
1888-03-01,,,1888,2,,,,,,,,,,-5.633333333333334,,,,,,,,,,,,,,,,,,,,,,,,188803.0,-11.7,-5.633333333333334,,,,,,,,,,,,,,,,,,,,,
1888-04-01,,,1888,2,,,,,,,,,,-12.5,,,,,,,,,,,,,,,,,,,,,,,,188804.0,-23.6,-12.5,,,,,,,,,,,,,,,,,,,,,
1888-05-01,,,1888,2,,,,,,,,,,-15.033333333333333,,,,,,,,,,,,,,,,,,,,,,,,188805.0,-9.8,-15.033333333333333,,,,,,,,,,,,,,,,,,,,,
1888-06-01,,,1888,3,,,,,,,,,,-16.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,188806.0,-16.0,-16.46666666666667,,,,,,,,,,,,,,,,,,,,,
1888-07-01,,,1888,3,,,,,,,,,,-14.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,188807.0,-16.7,-14.166666666666666,,,,,,,,,,,,,,,,,,,,,
1888-08-01,,,1888,3,,,,,,,,,,-13.866666666666669,,,,,,,,,,,,,,,,,,,,,,,,188808.0,-8.9,-13.866666666666669,,,,,,,,,,,,,,,,,,,,,
1888-09-01,,,1888,4,,,,,,,,,,-11.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,188809.0,-9.4,-11.666666666666666,,,,,,,,,,,,,,,,,,,,,
1888-10-01,,,1888,4,,,,,,,,,,-11.0,,,,,,,,,,,,,,,,,,,,,,,,188810.0,-14.7,-11.0,,,,,,,,,,,,,,,,,,,,,
1888-11-01,,,1888,4,,,,,,,,,,-12.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,188811.0,-12.6,-12.233333333333334,,,,,,,,,,,,,,,,,,,,,
1888-12-01,,,1888,1,,,,,,,,,,-9.9,,,,,,,,,,,,,,,,,,,,,,,,188812.0,-2.4,-9.9,,,,,,,,,,,,,,,,,,,,,
1889-01-01,,,1889,1,,,,,,,,,,-13.633333333333335,,,,,,,,,,,,,,,,,,,,,,,,188901.0,-25.9,-13.633333333333335,,,,,,,,,,,,,,,,,,,,,
1889-02-01,,,1889,1,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,188902.0,-1.7,-10.0,,,,,,,,,,,,,,,,,,,,,
1889-03-01,,,1889,2,,,,,,,,,,-18.366666666666667,,,,,,,,,,,,,,,,,,,,,,,,188903.0,-27.5,-18.366666666666667,,,,,,,,,,,,,,,,,,,,,
1889-04-01,,,1889,2,,,,,,,,,,-9.9,,,,,,,,,,,,,,,,,,,,,,,,188904.0,-0.5,-9.9,,,,,,,,,,,,,,,,,,,,,
1889-05-01,,,1889,2,,,,,,,,,,-9.966666666666667,,,,,,,,,,,,,,,,,,,,,,,,188905.0,-1.9,-9.966666666666667,,,,,,,,,,,,,,,,,,,,,
1889-06-01,,,1889,3,,,,,,,,,,6.533333333333332,,,,,,,,,,,,,,,,,,,,,,,,188906.0,22.0,6.533333333333332,,,,,,,,,,,,,,,,,,,,,
1889-07-01,,,1889,3,,,,,,,,,,7.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,188907.0,1.6,7.233333333333333,,,,,,,,,,,,,,,,,,,,,
1889-08-01,,,1889,3,,,,,,,,,,8.566666666666665,,,,,,,,,,,,,,,,,,,,,,,,188908.0,2.1,8.566666666666665,,,,,,,,,,,,,,,,,,,,,
1889-09-01,,,1889,4,,,,,,,,,,4.933333333333333,,,,,,,,,,,,,,,,,,,,,,,,188909.0,11.1,4.933333333333333,,,,,,,,,,,,,,,,,,,,,
1889-10-01,,,1889,4,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,188910.0,4.2,5.8,,,,,,,,,,,,,,,,,,,,,
1889-11-01,,,1889,4,,,,,,,,,,12.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,188911.0,23.0,12.766666666666666,,,,,,,,,,,,,,,,,,,,,
1889-12-01,,,1889,1,,,,,,,,,,16.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,188912.0,22.0,16.400000000000002,,,,,,,,,,,,,,,,,,,,,
1890-01-01,,,1890,1,,,,,,,,,,21.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,189001.0,20.8,21.933333333333334,,,,,,,,,,,,,,,,,,,,,
1890-02-01,,,1890,1,,,,,,,,,,17.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,189002.0,11.0,17.933333333333334,,,,,,,,,,,,,,,,,,,,,
1890-03-01,,,1890,2,,,,,,,,,,15.366666666666667,,,,,,,,,,,,,,,,,,,,,,,,189003.0,14.3,15.366666666666667,,,,,,,,,,,,,,,,,,,,,
1890-04-01,,,1890,2,,,,,,,,,,10.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,189004.0,6.9,10.733333333333334,,,,,,,,,,,,,,,,,,,,,
1890-05-01,,,1890,2,,,,,,,,,,8.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,189005.0,3.6,8.266666666666667,,,,,,,,,,,,,,,,,,,,,
1890-06-01,,,1890,3,,,,,,,,,,5.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,189006.0,5.8,5.433333333333334,,,,,,,,,,,,,,,,,,,,,
1890-07-01,,,1890,3,,,,,,,,,,2.3666666666666667,,,,,,,,,,,,,,,,,,,,,,,,189007.0,-2.3,2.3666666666666667,,,,,,,,,,,,,,,,,,,,,
1890-08-01,,,1890,3,,,,,,,,,,0.13333333333333344,,,,,,,,,,,,,,,,,,,,,,,,189008.0,-3.1,0.13333333333333344,,,,,,,,,,,,,,,,,,,,,
1890-09-01,,,1890,4,,,,,,,,,,1.3000000000000005,,,,,,,,,,,,,,,,,,,,,,,,189009.0,9.3,1.3000000000000005,,,,,,,,,,,,,,,,,,,,,
1890-10-01,,,1890,4,,,,,,,,,,3.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,189010.0,3.6,3.266666666666667,,,,,,,,,,,,,,,,,,,,,
1890-11-01,,,1890,4,,,,,,,,,,5.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,189011.0,2.6,5.166666666666667,,,,,,,,,,,,,,,,,,,,,
1890-12-01,,,1890,1,,,,,,,,,,2.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,189012.0,0.6,2.2666666666666666,,,,,,,,,,,,,,,,,,,,,
1891-01-01,,,1891,1,,,,,,,,,,6.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,189101.0,15.6,6.266666666666667,,,,,,,,,,,,,,,,,,,,,
1891-02-01,,,1891,1,,,,,,,,,,4.199999999999999,,,,,,,,,,,,,,,,,,,,,,,,189102.0,-3.6,4.199999999999999,,,,,,,,,,,,,,,,,,,,,
1891-03-01,,,1891,2,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,189103.0,-9.5,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,
1891-04-01,,,1891,2,,,,,,,,,,-2.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,189104.0,4.5,-2.8666666666666667,,,,,,,,,,,,,,,,,,,,,
1891-05-01,,,1891,2,,,,,,,,,,-1.7666666666666666,,,,,,,,,,,,,,,,,,,,,,,,189105.0,-0.3,-1.7666666666666666,,,,,,,,,,,,,,,,,,,,,
1891-06-01,,,1891,3,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,189106.0,-1.5,0.9,,,,,,,,,,,,,,,,,,,,,
1891-07-01,,,1891,3,,,,,,,,,,-2.6999999999999997,,,,,,,,,,,,,,,,,,,,,,,,189107.0,-6.3,-2.6999999999999997,,,,,,,,,,,,,,,,,,,,,
1891-08-01,,,1891,3,,,,,,,,,,-5.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,189108.0,-8.9,-5.566666666666666,,,,,,,,,,,,,,,,,,,,,
1891-09-01,,,1891,4,,,,,,,,,,-8.6,,,,,,,,,,,,,,,,,,,,,,,,189109.0,-10.6,-8.6,,,,,,,,,,,,,,,,,,,,,
1891-10-01,,,1891,4,,,,,,,,,,-6.3,,,,,,,,,,,,,,,,,,,,,,,,189110.0,0.6,-6.3,,,,,,,,,,,,,,,,,,,,,
1891-11-01,,,1891,4,,,,,,,,,,-4.900000000000001,,,,,,,,,,,,,,,,,,,,,,,,189111.0,-4.7,-4.900000000000001,,,,,,,,,,,,,,,,,,,,,
1891-12-01,,,1891,1,,,,,,,,,,-2.866666666666667,,,,,,,,,,,,,,,,,,,,,,,,189112.0,-4.5,-2.866666666666667,,,,,,,,,,,,,,,,,,,,,
1892-01-01,,,1892,1,,,,,,,,,,-2.1666666666666674,,,,,,,,,,,,,,,,,,,,,,,,189201.0,2.7,-2.1666666666666674,,,,,,,,,,,,,,,,,,,,,
1892-02-01,,,1892,1,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,189202.0,-10.2,-4.0,,,,,,,,,,,,,,,,,,,,,
1892-03-01,,,1892,2,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,189203.0,11.1,1.2,,,,,,,,,,,,,,,,,,,,,
1892-04-01,,,1892,2,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,189204.0,6.9,2.6,,,,,,,,,,,,,,,,,,,,,
1892-05-01,,,1892,2,,,,,,,,,,9.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,189205.0,10.0,9.333333333333334,,,,,,,,,,,,,,,,,,,,,
